Date,Open,High,Low,Close,Volume
2015-03-18 00:00:00-04:00,27.72025004,28.15663395,27.51001076,28.13923836,35324000
2015-03-19 00:00:00-04:00,28.05772813,28.17900056,27.93844458,28.01548195,24660000
2015-03-20 00:00:00-04:00,28.16657628,28.18595886,28.05574121,28.07909966,44320000
2015-03-23 00:00:00-04:00,28.13128766,28.31220377,27.98516464,28.09997559,30234000
2015-03-24 00:00:00-04:00,28.25753118,28.92055465,28.23516433,28.70484924,79156000
2015-03-25 00:00:00-04:00,28.70633914,28.83059395,28.18099022,28.18099022,53070000
2015-03-26 00:00:00-04:00,28.06419021,28.19043389,27.74908058,28.0139904,49842000
2015-03-27 00:00:00-04:00,27.92403056,28.03536427,27.6804922,27.71130753,34552000
2015-03-30 00:00:00-04:00,27.84550301,27.94043273,27.67353402,27.88973618,24788000
2015-03-31 00:00:00-04:00,27.73068935,27.95484512,27.56816424,27.56965637,34932000
2015-04-01 00:00:00-04:00,27.57611745,27.75852189,27.13874002,27.310709,38902000
2015-04-02 00:00:00-04:00,27.20732628,27.23664947,26.86090273,26.90414429,47760000
2015-04-06 00:00:00-04:00,26.78138084,27.11438468,26.62531723,27.03535843,33718000
2015-04-07 00:00:00-04:00,27.08705079,27.34400887,27.0174684,27.08058929,27318000
2015-04-08 00:00:00-04:00,27.13724867,27.41061076,27.13724867,27.27840233,28386000
2015-04-09 00:00:00-04:00,27.29679303,27.30474476,26.93595621,27.2376461,32366000
2015-04-10 00:00:00-04:00,27.31468397,27.32860045,27.08655235,27.26349068,26104000
2015-04-13 00:00:00-04:00,27.18943687,27.49858174,27.15216005,27.26846123,29326000
2015-04-14 00:00:00-04:00,27.16557857,27.16557857,26.62730669,26.82810211,47206000
2015-04-15 00:00:00-04:00,26.73764485,26.99758529,26.45981017,26.89072609,46962000
2015-04-16 00:00:00-04:00,26.75702852,27.0989776,26.74460418,27.01398849,31722000
2015-04-17 00:00:00-04:00,26.70533906,26.82909712,26.29231735,26.47820091,49234000
2015-04-20 00:00:00-04:00,26.52840171,27.1273108,26.50852048,27.064188,38508000
2015-04-21 00:00:00-04:00,27.15265504,27.2252198,26.94887725,26.98416519,29128000
2015-04-22 00:00:00-04:00,26.99112591,27.38575854,26.90464468,27.29530144,31806000
2015-04-23 00:00:00-04:00,27.35643532,27.89122811,27.34003321,27.70683289,78184000
2015-04-24 00:00:00-04:00,28.8296001,29.06071411,28.24808663,28.51200485,92168000
2015-04-27 00:00:00-04:00,28.46777106,28.60445021,27.94739147,28.13725281,48062000
2015-04-28 00:00:00-04:00,28.04778827,28.22224288,27.88079054,28.0502739,37178000
2015-04-29 00:00:00-04:00,27.85842233,28.12333404,27.78337385,27.90216064,33622000
2015-04-30 00:00:00-04:00,27.76150325,27.88824367,27.17303347,27.27492142,47240000
2015-05-01 00:00:00-04:00,27.36140363,27.39669346,27.03038866,27.39371109,36572000
2015-05-04 00:00:00-04:00,27.38526176,27.66856257,27.20633454,27.477211,35260000
2015-05-05 00:00:00-04:00,27.34400612,27.46577718,26.95682852,26.99012947,28528000
2015-05-06 00:00:00-04:00,26.97025211,27.0343684,26.45335165,26.59450531,39034000
2015-05-07 00:00:00-04:00,26.63526067,27.0974887,26.51349149,26.94042969,31844000
2015-05-08 00:00:00-04:00,27.27989483,27.47522227,27.2381454,27.2838707,28226000
2015-05-11 00:00:00-04:00,27.26100632,27.50355308,27.11736894,27.12631416,21858000
2015-05-12 00:00:00-04:00,26.97869947,26.98615635,26.59052834,26.77591705,35282000
2015-05-13 00:00:00-04:00,26.86239977,27.02989425,26.78834287,26.81369209,24238000
2015-05-14 00:00:00-04:00,27.03635281,27.32064899,26.96329131,27.29629326,31736000
2015-05-15 00:00:00-04:00,27.35544111,27.36587846,26.96329222,27.16160202,33440000
2015-05-18 00:00:00-04:00,27.02889709,27.2535496,26.95086434,27.17054749,26706000
2015-05-19 00:00:00-04:00,27.23665435,27.5050452,27.19291794,27.3002739,47126000
2015-05-20 00:00:00-04:00,27.38178155,27.63774614,27.09251601,27.4608078,30840000
2015-05-21 00:00:00-04:00,27.34599687,27.71428866,27.30126506,27.67452621,34170000
2015-05-22 00:00:00-04:00,27.55772472,27.74559904,27.51597529,27.56070709,24266000
2015-05-26 00:00:00-04:00,27.46428807,27.50156489,26.98665332,27.19639587,37474000
2015-05-27 00:00:00-04:00,27.27044959,27.59897894,27.16607602,27.54728889,34844000
2015-05-28 00:00:00-04:00,27.52442731,27.6223394,27.37581867,27.54380989,23544000
2015-05-29 00:00:00-04:00,27.49510293,27.531883,27.08953621,27.10345268,43446000
2015-06-01 00:00:00-04:00,27.27293589,27.36438649,27.0169713,27.29679298,33210000
2015-06-02 00:00:00-04:00,27.20832053,27.7729351,27.16458222,27.53237724,31842000
2015-06-03 00:00:00-04:00,27.58953418,27.73317345,27.44291443,27.59897804,26710000
2015-06-04 00:00:00-04:00,27.44440541,27.63227974,27.29231766,27.42005157,26866000
2015-06-05 00:00:00-04:00,27.43546102,27.50156429,27.20583725,27.31269646,24396000
2015-06-08 00:00:00-04:00,27.31667138,27.32959437,26.98565642,27.01199913,27336000
2015-06-09 00:00:00-04:00,27.00901812,27.07959589,26.78187997,26.94639397,30016000
2015-06-10 00:00:00-04:00,27.12233985,27.57363379,27.09301665,27.46528244,30316000
2015-06-11 00:00:00-04:00,27.55921851,27.57611736,27.29480355,27.33804512,25872000
2015-06-12 00:00:00-04:00,27.19440463,27.27889698,27.1188575,27.21030998,25468000
2015-06-15 00:00:00-04:00,26.97472419,27.04033071,26.79977472,26.98814392,27150000
2015-06-16 00:00:00-04:00,27.06170262,27.17154231,26.91706985,27.08108521,32526000
2015-06-17 00:00:00-04:00,27.1084202,27.25454321,26.92899625,27.16706848,24440000
2015-06-18 00:00:00-04:00,27.23665118,27.69639355,27.23665118,27.64321327,41192000
2015-06-19 00:00:00-04:00,27.66011291,27.72919855,27.44838338,27.70981407,59290000
2015-06-22 00:00:00-04:00,27.80375135,28.11190272,27.77889888,27.81716919,34752000
2015-06-23 00:00:00-04:00,27.82263682,28.07661441,27.69142378,28.00156403,31396000
2015-06-24 00:00:00-04:00,27.95633687,27.9642886,27.67452631,27.76200104,28924000
2015-06-25 00:00:00-04:00,27.84798573,27.98913938,27.70683208,27.73118591,26684000
2015-06-26 00:00:00-04:00,27.81866215,27.83307537,27.4280054,27.48814392,43676000
2015-06-29 00:00:00-04:00,27.17452327,27.38078669,26.8509633,26.9011631,37756000
2015-06-30 00:00:00-04:00,27.09201964,27.13227884,26.81617383,26.84102631,34510000
2015-07-01 00:00:00-04:00,27.02094792,27.12780713,26.82711072,27.00305557,30760000
2015-07-02 00:00:00-04:00,27.07462374,27.2366521,27.0164722,27.20384979,28124000
2015-07-06 00:00:00-04:00,26.95086606,27.26548083,26.94341107,27.11836243,25614000
2015-07-07 00:00:00-04:00,27.20832124,27.38575632,26.83158099,27.33754539,33578000
2015-07-08 00:00:00-04:00,27.11737159,27.25057163,26.8986819,26.92353249,27662000
2015-07-09 00:00:00-04:00,27.26895881,27.28038966,27.06866014,27.07015038,29766000
2015-07-10 00:00:00-04:00,27.52044883,27.79778677,27.43545973,27.63973427,43436000
2015-07-13 00:00:00-04:00,27.80872105,28.47174447,27.76846186,28.41607857,41792000
2015-07-14 00:00:00-04:00,28.55375438,29.30972056,28.53735228,29.03486824,74832000
2015-07-15 00:00:00-04:00,29.01300121,29.2590252,28.8375531,29.02393532,41466000
2015-07-16 00:00:00-04:00,29.29928416,30.04481301,29.22075465,29.9096241,112642000
2015-07-17 00:00:00-04:00,33.79730643,34.94045213,33.6979041,34.77245712,257162000
2015-07-20 00:00:00-04:00,34.24363179,34.68200084,33.8852806,34.43547821,102436000
2015-07-21 00:00:00-04:00,34.03984884,35.06967188,34.00356741,34.56023026,75604000
2015-07-22 00:00:00-04:00,34.49412686,35.45387082,34.37484332,34.54780579,83100000
2015-07-23 00:00:00-04:00,34.3862734,34.59601785,33.37931198,33.5353775,76232000
2015-07-24 00:00:00-04:00,33.63677193,33.68746659,32.46430297,32.54332733,82622000
2015-07-27 00:00:00-04:00,32.3842794,33.15466069,32.38328591,32.71728516,58382000
2015-07-28 00:00:00-04:00,32.8907429,33.00704596,32.47573233,32.78636932,34364000
2015-07-29 00:00:00-04:00,32.91558892,32.96877109,32.44739622,32.87433624,36756000
2015-07-30 00:00:00-04:00,32.67603435,33.20337027,32.39024601,33.02991104,39606000
2015-07-31 00:00:00-04:00,33.03686673,33.0517767,32.66410233,32.6790123,34922000
2015-08-03 00:00:00-04:00,32.68696467,33.13477946,32.68696467,33.03786087,31348000
2015-08-04 00:00:00-04:00,33.0189739,33.20088539,32.82861772,32.86688614,26188000
2015-08-05 00:00:00-04:00,33.08905476,33.79283419,33.08060628,33.46380997,36448000
2015-08-06 00:00:00-04:00,33.49859979,33.53637146,32.83955029,33.30774307,40660000
2015-08-07 00:00:00-04:00,33.18994946,33.24064411,32.74710591,33.02146149,27544000
2015-08-10 00:00:00-04:00,33.15565242,33.38080357,32.81469875,32.95933151,34458000
2015-08-11 00:00:00-04:00,34.77046913,34.99015229,34.01201735,34.30923462,109880000
2015-08-12 00:00:00-04:00,34.51748283,34.59253321,33.82265252,34.36738586,58498000
2015-08-13 00:00:00-04:00,34.25456163,34.49462275,33.90565623,34.12086487,36354000
2015-08-14 00:00:00-04:00,33.99810212,34.40665121,33.94144271,34.26301193,27598000
2015-08-17 00:00:00-04:00,34.19691202,34.529914,33.9493959,34.49860382,24680000
2015-08-18 00:00:00-04:00,34.34750806,34.58060716,34.06171974,34.23120499,27710000
2015-08-19 00:00:00-04:00,34.29979357,34.8012835,34.13527958,34.495121,50194000
2015-08-20 00:00:00-04:00,34.24959677,34.60048919,33.56271432,33.77146149,57798000
2015-08-21 00:00:00-04:00,33.35198023,33.44393137,31.96330898,32.00953293,91880000
2015-08-24 00:00:00-04:00,29.85097214,31.19690015,29.47770912,30.72125244,129788000
2015-08-25 00:00:00-04:00,32.13080114,32.15714006,30.40117269,30.44093513,71430000
2015-08-26 00:00:00-04:00,31.96330728,32.92653236,31.33060236,32.79034805,87740000
2015-08-27 00:00:00-04:00,33.39919318,33.49810256,32.36092159,33.1988945,58974000
2015-08-28 00:00:00-04:00,33.08954501,33.15117566,32.4926268,32.78785706,38836000
2015-08-31 00:00:00-04:00,32.52195562,33.02245587,32.12483925,32.19789886,38936000
2015-09-01 00:00:00-04:00,31.50157512,32.02990641,31.06668331,31.29034233,51458000
2015-09-02 00:00:00-04:00,31.7098253,32.0607196,31.34401913,32.05326462,37630000
2015-09-03 00:00:00-04:00,32.20336472,32.36837546,31.50157423,31.6626091,34572000
2015-09-04 00:00:00-04:00,31.29730101,31.53587001,31.13825501,31.26052094,40478000
2015-09-08 00:00:00-04:00,31.85892885,32.05972427,31.45634453,32.00207138,39092000
2015-09-09 00:00:00-04:00,32.39968545,32.67205021,31.85395485,31.97871017,40978000
2015-09-10 00:00:00-04:00,32.00306718,32.54978756,31.89372234,32.35992813,27850000
2015-09-11 00:00:00-04:00,32.3166875,32.57016456,32.17751894,32.56966782,34892000
2015-09-14 00:00:00-04:00,32.5860713,32.60048453,32.28139526,32.4290123,29942000
2015-09-15 00:00:00-04:00,32.63974857,33.24313215,32.47225409,33.0552597,35546000
2015-09-16 00:00:00-04:00,33.07911551,33.20436382,32.91261452,33.07762527,26252000
2015-09-17 00:00:00-04:00,33.17553188,33.89620814,33.05177384,33.38328552,47752000
2015-09-18 00:00:00-04:00,33.0547581,33.2923355,32.80475825,32.84899521,72544000
2015-09-21 00:00:00-04:00,33.07712503,33.25058424,32.70386389,33.15018463,39094000
2015-09-22 00:00:00-04:00,32.67752205,32.74462071,32.05922853,32.46529388,54362000
2015-09-23 00:00:00-04:00,32.45038786,32.81718756,32.34253325,32.46977234,29160000
2015-09-24 00:00:00-04:00,32.25505505,32.6427294,31.91708185,32.55028152,38692000
2015-09-25 00:00:00-04:00,32.73269033,32.73269033,31.79232898,31.81668282,48480000
2015-09-28 00:00:00-04:00,31.76201263,31.95088236,30.70783566,31.02642441,47646000
2015-09-29 00:00:00-04:00,31.08855125,31.54481452,30.71727897,30.94491386,42130000
2015-09-30 00:00:00-04:00,31.40316216,31.77493305,31.26996214,31.72821426,52954000
2015-10-01 00:00:00-04:00,31.70684525,32.00008858,31.36787852,31.90863419,42506000
2015-10-02 00:00:00-04:00,31.71032177,32.65416038,31.486166,32.65366364,48788000
2015-10-05 00:00:00-04:00,32.88279208,33.4508839,32.59799726,33.38378525,37960000
2015-10-06 00:00:00-04:00,33.26798226,33.73766529,32.95635173,33.38180161,42774000
2015-10-07 00:00:00-04:00,33.66807847,33.73468038,32.70932804,33.30028534,44354000
2015-10-08 00:00:00-04:00,33.27295134,33.39422567,32.5294095,33.15118027,39308000
2015-10-09 00:00:00-04:00,33.17553719,33.50356791,32.92056608,33.3619194,32124000
2015-10-12 00:00:00-04:00,33.26003158,33.69691043,33.16311298,33.61987305,26684000
2015-10-13 00:00:00-04:00,33.51201717,34.21778351,33.45485723,33.95486069,42446000
2015-10-14 00:00:00-04:00,33.98269875,34.29631627,33.74263759,33.81768799,31292000
2015-10-15 00:00:00-04:00,34.05824334,34.50108689,34.01550041,34.44442749,47156000
2015-10-16 00:00:00-04:00,34.56271647,34.60347241,34.24959573,34.55873871,36316000
2015-10-19 00:00:00-04:00,34.49313329,34.80327354,34.40416643,34.78886032,30172000
2015-10-20 00:00:00-04:00,34.68647415,34.69194215,33.48318804,33.79730606,52434000
2015-10-21 00:00:00-04:00,33.95684591,34.04084151,33.33507521,33.38974762,31952000
2015-10-22 00:00:00-04:00,33.57066496,34.19740697,33.3847795,33.85396576,88632000
2015-10-23 00:00:00-04:00,37.27942191,37.40069624,35.68299718,35.75208282,126726000
2015-10-26 00:00:00-04:00,35.78637451,36.52842606,35.78637451,36.3380661,48776000
2015-10-27 00:00:00-04:00,36.11192085,36.57862334,35.99114707,36.42255783,38778000
2015-10-28 00:00:00-04:00,36.43150828,36.64870391,36.14671347,36.62633896,39604000
2015-10-29 00:00:00-04:00,36.61192819,37.11689915,36.53886479,37.02047729,36520000
2015-10-30 00:00:00-04:00,37.05576554,37.09304047,36.60695724,36.64970016,39984000
2015-11-02 00:00:00-05:00,36.50755395,37.18598411,36.3544689,37.16411591,39914000
2015-11-03 00:00:00-05:00,37.04930456,37.36093507,36.83707638,37.21779633,36306000
2015-11-04 00:00:00-05:00,37.27147191,37.76849115,37.23668071,37.5403595,41840000
2015-11-05 00:00:00-05:00,37.71431481,38.08907001,37.64771669,37.8067627,45486000
2015-11-06 00:00:00-05:00,37.7431438,37.92356126,37.52644112,37.85298538,33544000
2015-11-09 00:00:00-05:00,37.6999015,37.93747891,37.23220925,37.51351929,35538000
2015-11-10 00:00:00-05:00,37.44939999,37.80327663,37.19741318,37.68697357,29798000
2015-11-11 00:00:00-05:00,37.89175133,38.22475331,37.76103503,38.03439713,41866000
2015-11-12 00:00:00-05:00,37.78240123,38.06172803,37.56768934,37.6009903,35452000
2015-11-13 00:00:00-05:00,37.47723148,37.54134586,36.75307422,36.78289795,48188000
2015-11-16 00:00:00-05:00,36.78986657,37.36143572,36.49761671,37.29732132,50704000
2015-11-17 00:00:00-05:00,37.3992076,37.52246892,36.98071598,37.07664108,38864000
2015-11-18 00:00:00-05:00,37.25506512,37.82812815,37.1467138,37.77395248,36266000
2015-11-19 00:00:00-05:00,37.76252177,37.933994,37.63578325,37.77047729,28078000
2015-11-20 00:00:00-05:00,38.23568603,38.7336987,37.97723772,38.61838913,55478000
2015-11-23 00:00:00-05:00,38.6417535,38.91163457,38.44493204,38.60348129,34648000
2015-11-24 00:00:00-05:00,38.41759412,38.56819163,37.67952032,38.25208664,47880000
2015-11-25 00:00:00-05:00,38.35447358,38.41958525,38.09801225,38.2336998,23612000
2015-11-27 00:00:00-05:00,38.22872762,38.46928548,38.12136978,38.36838913,14434000
2015-11-30 00:00:00-05:00,38.36342314,38.52048216,37.82912896,37.91511536,33586000
2015-12-01 00:00:00-05:00,38.11839534,39.016012,38.06919092,38.95587158,40398000
2015-12-02 00:00:00-05:00,39.02843772,39.41611213,38.59006485,38.66064453,46876000
2015-12-03 00:00:00-05:00,38.79533078,38.99016146,37.89523049,38.18101501,41950000
2015-12-04 00:00:00-05:00,38.25606283,38.88777225,38.04731569,38.72822952,49800000
2015-12-07 00:00:00-05:00,38.77047943,38.81720012,38.10745598,38.41909027,36626000
2015-12-08 00:00:00-05:00,37.99711764,38.70040028,37.8987088,38.52594757,31082000
2015-12-09 00:00:00-05:00,38.32514914,38.57316198,37.37633744,37.90019608,46550000
2015-12-10 00:00:00-05:00,37.95189134,38.07515265,37.52495125,37.77544785,32458000
2015-12-11 00:00:00-05:00,37.22674543,37.64623059,37.20934793,37.29732132,43184000
2015-12-14 00:00:00-05:00,37.33905958,37.97971798,36.59353087,37.89969635,53864000
2015-12-15 00:00:00-05:00,38.16063816,38.50656311,37.67405819,37.77793503,49386000
2015-12-16 00:00:00-05:00,38.09999834,38.84204989,37.62683814,38.59801102,53120000
2015-12-17 00:00:00-05:00,38.82514828,38.84651974,38.23568503,38.26202774,36510000
2015-12-18 00:00:00-05:00,38.13280452,38.47624574,37.6039746,37.61689758,67794000
2015-12-21 00:00:00-05:00,37.92504571,38.08906294,37.48269898,37.81321716,34848000
2015-12-22 00:00:00-05:00,37.98568527,38.28737324,37.83310078,38.12783051,36338000
2015-12-23 00:00:00-05:00,38.30477009,38.3649105,37.65665668,38.19641876,30594000
2015-12-24 00:00:00-05:00,38.19692073,38.23071844,37.99165458,38.0637207,10412000
2015-12-28 00:00:00-05:00,38.27047893,38.9076564,38.15765688,38.87882996,31156000
2015-12-29 00:00:00-05:00,39.11491635,39.69643175,39.07565444,39.46134186,38430000
2015-12-30 00:00:00-05:00,39.46133806,39.58559286,39.12535184,39.27942657,28566000
2015-12-31 00:00:00-05:00,39.15616397,39.18151319,38.6342961,38.66859055,32752000
2016-01-04 00:00:00-05:00,37.88280615,37.88280615,37.15417426,37.74562836,67382000
2016-01-05 00:00:00-05:00,37.97724603,38.23072314,37.55726412,37.84951019,45216000
2016-01-06 00:00:00-05:00,37.29483082,38.05825006,37.17703751,37.74015808,48206000
2016-01-07 00:00:00-05:00,37.10198596,37.54035496,36.54482636,36.82912064,63132000
2016-01-08 00:00:00-05:00,37.16709214,37.28240171,36.22871973,36.32762909,47506000
2016-01-11 00:00:00-05:00,36.37932021,36.53488898,35.76351421,36.43498611,50896000
2016-01-12 00:00:00-05:00,36.81669867,37.19393761,36.60198676,37.04483032,46816000
2016-01-13 00:00:00-05:00,37.24363626,37.42554774,35.62534336,35.76401138,51728000
2016-01-14 00:00:00-05:00,36.00605802,36.77395176,35.0398526,36.35148621,55558000
2016-01-15 00:00:00-05:00,35.28786877,35.99214494,34.86639668,35.31272125,76676000
2016-01-19 00:00:00-05:00,35.79283672,36.05128882,35.28090756,35.73965454,48724000
2016-01-20 00:00:00-05:00,35.08458425,36.13081135,34.1839872,35.71381378,82440000
2016-01-21 00:00:00-05:00,35.79383431,36.663618,35.34353575,36.11689758,51938000
2016-01-22 00:00:00-05:00,36.87882371,37.20487123,36.80427387,37.05079269,47146000
2016-01-25 00:00:00-05:00,36.97027743,37.39870774,36.40665633,36.46232224,45340000
2016-01-26 00:00:00-05:00,36.54134764,36.75257851,36.1318013,36.47076797,30940000
2016-01-27 00:00:00-05:00,36.5751507,36.5751507,35.45984158,35.66511154,42428000
2016-01-28 00:00:00-05:00,36.68945697,37.33408936,36.3122181,37.19194412,62104000
2016-01-29 00:00:00-05:00,37.22475111,38.02743604,36.98816722,37.8405571,75808000
2016-02-01 00:00:00-05:00,38.33310209,38.64771685,37.84204764,38.30875015,111522000
2016-02-02 00:00:00-05:00,39.78638933,40.27595356,38.79731837,38.81272888,135846000
2016-02-03 00:00:00-05:00,39.07962271,39.33558728,36.59353335,37.24562454,131114000
2016-02-04 00:00:00-05:00,37.00755032,37.03985778,35.91460641,36.28388977,104922000
2016-02-05 00:00:00-05:00,36.05873946,36.11937282,34.7982974,34.97821808,109556000
2016-02-08 00:00:00-05:00,34.17901143,35.01599452,33.8972009,34.99810028,89410000
2016-02-09 00:00:00-05:00,34.44094689,35.83309901,34.21977348,34.84204102,84300000
2016-02-10 00:00:00-05:00,35.37732689,35.94541866,35.05923494,35.13179779,60314000
2016-02-11 00:00:00-05:00,34.60943589,35.40367235,34.35347131,35.10744858,65004000
2016-02-12 00:00:00-05:00,35.39820595,35.58657514,34.86987276,35.13379288,46538000
2016-02-16 00:00:00-05:00,35.71828874,35.92852995,35.29731335,35.66809082,43444000
2016-02-17 00:00:00-05:00,36.13329451,36.46928074,35.61689462,36.38031387,49154000
2016-02-18 00:00:00-05:00,36.47922753,36.58061685,35.56421337,35.66162872,47276000
2016-02-19 00:00:00-05:00,35.58160494,35.98568333,35.44343365,35.89025497,34918000
2016-02-22 00:00:00-05:00,36.25804542,36.52345576,35.95685418,36.23518372,37516000
2016-02-23 00:00:00-05:00,36.08856424,36.32713133,35.57017358,35.65068817,41332000
2016-02-24 00:00:00-05:00,35.31868003,35.84601971,34.89174375,35.83011246,37092000
2016-02-25 00:00:00-05:00,35.93101,36.25804722,35.44890075,36.23866653,36146000
2016-02-26 00:00:00-05:00,36.46133065,36.58856594,35.88180605,36.02693558,42474000
2016-02-29 00:00:00-05:00,35.8350816,36.31221955,35.62832144,35.64720917,45068000
2016-03-01 00:00:00-05:00,35.84999383,36.89522743,35.71778729,36.8872757,60112000
2016-03-02 00:00:00-05:00,36.92206612,36.93448857,36.44393087,36.75357437,36292000
2016-03-03 00:00:00-05:00,36.7535762,36.82912333,36.26401197,36.36142731,40534000
2016-03-04 00:00:00-05:00,36.52097367,36.53091238,36.0647066,36.29333878,48516000
2016-03-07 00:00:00-05:00,36.0413474,36.143734,35.04681225,35.42752838,61690000
2016-03-08 00:00:00-05:00,35.20834212,35.89721154,34.990153,35.46380997,52530000
2016-03-09 00:00:00-05:00,35.54532674,36.0955282,35.42057518,36.05427551,39544000
2016-03-10 00:00:00-05:00,36.1725626,36.60745444,35.94890547,36.39025879,44616000
2016-03-11 00:00:00-05:00,36.77694107,37.02296317,36.61540753,37.02147293,35380000
2016-03-14 00:00:00-04:00,37.0264389,37.48817015,36.96132724,37.28836823,32824000
2016-03-15 00:00:00-04:00,37.07861918,37.4260381,36.92056671,37.30476379,29832000
2016-03-16 00:00:00-04:00,37.22922265,37.72375812,37.10248412,37.64224625,29306000
2016-03-17 00:00:00-04:00,37.65666144,38.03886783,37.64224821,37.69791412,44564000
2016-03-18 00:00:00-04:00,37.85447683,37.87982226,37.36689957,37.54533005,56222000
2016-03-21 00:00:00-04:00,37.47077429,37.9394638,37.33956125,37.88081741,28774000
2016-03-22 00:00:00-04:00,37.69592591,38.02196963,37.66809295,37.77594376,22096000
2016-03-23 00:00:00-04:00,37.93996267,38.04135577,37.57614347,37.65218735,24678000
2016-03-24 00:00:00-04:00,37.33608789,37.65218913,37.30129669,37.51700211,31116000
2016-03-28 00:00:00-04:00,37.58310389,37.68897151,37.37783772,37.43946838,21676000
